city,animal_id,animal_type,intake_type,sterilized,outcome_category,intake_year,intake_month,length_of_stay
Austin,A664767,Dog,Stray,Intact,Adopted,2013,October,27.0
Austin,A664768,Dog,Stray,Intact,Adopted,2013,October,48.0
Austin,A664770,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A664686,Dog,Owner Surrender,Intact,Euthanized,2013,October,0.0
Austin,A663168,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A664782,Dog,Stray,Intact,Transferred,2013,October,7.0
Austin,A664781,Dog,Stray,Intact,Adopted,2013,October,24.0
Austin,A664783,Dog,Stray,Intact,Transferred,2013,October,11.0
Austin,A664779,Dog,Stray,Intact,Transferred,2013,October,7.0
Austin,A664780,Dog,Stray,Intact,Adopted,2013,October,12.0
Austin,A664777,Dog,Stray,Intact,Adopted,2013,October,7.0
Austin,A664776,Dog,Stray,Intact,Transferred,2013,October,6.0
Austin,A664778,Dog,Public Assist,Sterilized,Euthanized,2013,October,15.0
Austin,A664774,Dog,Public Assist,Intact,Returned to Owner,2013,October,3.0
Austin,A664794,Cat,Stray,Intact,Euthanized,2013,October,1.0
Austin,A569218,Dog,Stray,Sterilized,Returned to Owner,2013,October,3.0
Austin,A664795,Dog,Stray,Sterilized,Adopted,2013,October,4.0
Austin,A664797,Cat,Stray,Sterilized,Transferred,2013,October,1.0
Austin,A664798,Dog,Stray,Intact,Returned to Owner,2013,October,18.0
Austin,A664799,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A664800,Dog,Stray,Intact,Transferred,2013,October,5.0
Austin,A663722,Cat,Owner Surrender,Sterilized,Transferred,2013,October,0.0
Austin,A663723,Cat,Owner Surrender,Sterilized,Transferred,2013,October,0.0
Austin,A663220,Dog,Stray,Sterilized,Returned to Owner,2013,October,2.0
Austin,A664804,Dog,Stray,Intact,Returned to Owner,2013,October,4.0
Austin,A664807,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A664805,Dog,Stray,Intact,Transferred,2013,October,73.0
Austin,A664813,Dog,Stray,Intact,Transferred,2013,October,1.0
Austin,A664812,Dog,Stray,Intact,Returned to Owner,2013,October,5.0
Austin,A664814,Dog,Stray,Intact,Adopted,2013,October,20.0
Austin,A664816,Dog,Stray,Sterilized,Adopted,2013,October,5.0
Austin,A569821,Dog,Stray,Sterilized,Returned to Owner,2013,October,13.0
Austin,A664707,Dog,Owner Surrender,Intact,Adopted,2013,October,8.0
Austin,A664818,Dog,Stray,Intact,Adopted,2013,October,7.0
Austin,A664819,Dog,Stray,Intact,Adopted,2013,October,10.0
Austin,A664820,Cat,Stray,Sterilized,Transferred,2013,October,7.0
Austin,A664824,Dog,Stray,Intact,Adopted,2013,October,6.0
Austin,A664825,Dog,Stray,Intact,Transferred,2013,October,1.0
Austin,A445694,Dog,Stray,Sterilized,Adopted,2013,October,16.0
Austin,A664831,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A647165,Cat,Owner Surrender,Sterilized,Adopted,2013,October,2.0
Austin,A664834,Dog,Stray,Intact,Euthanized,2013,October,0.0
Austin,A664835,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A664837,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A664838,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A664836,Dog,Public Assist,Intact,Transferred,2013,October,15.0
Austin,A664840,Dog,Stray,Sterilized,Adopted,2013,October,109.0
Austin,A664841,Dog,Stray,Intact,Adopted,2013,October,3.0
Austin,A664784,Dog,Stray,Sterilized,Adopted,2013,October,3.0
Austin,A664842,Dog,Stray,Intact,Returned to Owner,2013,October,31.0
Austin,A664843,Dog,Stray,Intact,Adopted,2013,October,10.0
Austin,A664844,Dog,Stray,Intact,Adopted,2013,October,10.0
Austin,A664845,Dog,Stray,Intact,Transferred,2013,October,52.0
Austin,A664851,Dog,Stray,Intact,Transferred,2013,October,43.0
Austin,A664857,Cat,Stray,Intact,Adopted,2013,October,4.0
Austin,A636828,Dog,Other,Intact,Euthanized,2013,October,0.0
Austin,A664867,Dog,Stray,Intact,Adopted,2013,October,7.0
Austin,A664868,Dog,Stray,Intact,Adopted,2013,October,11.0
Austin,A664869,Dog,Stray,Intact,Euthanized,2013,October,18.0
Austin,A664871,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A664872,Cat,Stray,Sterilized,Euthanized,2013,October,0.0
Austin,A644592,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A616584,Dog,Owner Surrender,Sterilized,Adopted,2013,October,1.0
Austin,A664874,Dog,Owner Surrender,Sterilized,Transferred,2013,October,0.0
Austin,A664875,Dog,Owner Surrender,Sterilized,Transferred,2013,October,0.0
Austin,A664878,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A664879,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A664880,Dog,Stray,Intact,Returned to Owner,2013,October,2.0
Austin,A664881,Dog,Stray,Intact,Adopted,2013,October,6.0
Austin,A664882,Dog,Stray,Sterilized,Adopted,2013,October,5.0
Austin,A664883,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A615391,Dog,Stray,Sterilized,Returned to Owner,2013,October,1.0
Austin,A664887,Cat,Stray,Intact,Adopted,2013,October,31.0
Austin,A664888,Cat,Stray,Intact,Adopted,2013,October,23.0
Austin,A635698,Cat,Stray,Sterilized,Adopted,2013,October,4.0
Austin,A664889,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A612598,Dog,Owner Surrender,Sterilized,Returned to Owner,2013,October,2.0
Austin,A664890,Dog,Stray,Intact,Returned to Owner,2013,October,5.0
Austin,A664891,Dog,Stray,Intact,Adopted,2013,October,55.0
Austin,A664893,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A664894,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A664895,Dog,Stray,Intact,Adopted,2013,October,417.0
Austin,A664896,Dog,Stray,Intact,Adopted,2013,October,105.0
Austin,A664903,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A664904,Dog,Stray,Sterilized,Adopted,2013,October,21.0
Austin,A660512,Dog,Stray,Sterilized,Returned to Owner,2013,October,9.0
Austin,A664907,Cat,Stray,Intact,Transferred,2013,October,19.0
Austin,A664906,Cat,Stray,Intact,Adopted,2013,October,5.0
Austin,A664917,Dog,Stray,Intact,Adopted,2013,October,22.0
Austin,A664916,Dog,Stray,Intact,Transferred,2013,October,5.0
Austin,A664922,Dog,Stray,Intact,Transferred,2013,October,4.0
Austin,A664671,Dog,Public Assist,Intact,Returned to Owner,2013,October,6.0
Austin,A664924,Dog,Public Assist,Sterilized,Euthanized,2013,October,1.0
Austin,A664925,Cat,Stray,Sterilized,Transferred,2013,October,32.0
Austin,A664926,Dog,Stray,Intact,Euthanized,2013,October,3.0
Austin,A664928,Cat,Stray,Sterilized,Transferred,2013,October,10.0
Austin,A664097,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A664932,Dog,Stray,Intact,Transferred,2013,October,5.0
Austin,A664931,Dog,Stray,Intact,Transferred,2013,October,5.0
Austin,A664930,Cat,Stray,Intact,Adopted,2013,October,4.0
Austin,A664934,Dog,Stray,Intact,Returned to Owner,2013,October,4.0
Austin,A664935,Dog,Stray,Intact,Adopted,2013,October,31.0
Austin,A664933,Dog,Stray,Intact,Adopted,2013,October,20.0
Austin,A664936,Cat,Stray,Intact,Adopted,2013,October,68.0
Austin,A654976,Dog,Owner Surrender,Sterilized,Adopted,2013,October,0.0
Austin,A664941,Dog,Stray,Intact,Returned to Owner,2013,October,1.0
Austin,A664940,Dog,Stray,Intact,Returned to Owner,2013,October,1.0
Austin,A664942,Dog,Stray,Intact,Adopted,2013,October,92.0
Austin,A664943,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A664944,Cat,Owner Surrender,Sterilized,Euthanized,2013,October,0.0
Austin,A664945,Dog,Stray,Intact,Euthanized,2013,October,3.0
Austin,A664947,Cat,Stray,Intact,Adopted,2013,October,8.0
Austin,A663168,Dog,Stray,Sterilized,Returned to Owner,2013,October,3.0
Austin,A664948,Dog,Stray,Intact,Transferred,2013,October,35.0
Austin,A664949,Dog,Stray,Intact,Adopted,2013,October,3.0
Austin,A664951,Dog,Stray,Intact,Adopted,2013,October,7.0
Austin,A664952,Cat,Stray,Intact,Adopted,2013,October,65.0
Austin,A664953,Cat,Stray,Intact,Other,2013,October,62.0
Austin,A664969,Cat,Stray,Intact,Transferred,2013,October,2.0
Austin,A664954,Cat,Stray,Intact,Euthanized,2013,October,0.0
Austin,A664505,Cat,Owner Surrender,Sterilized,Adopted,2013,October,73.0
Austin,A664956,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664958,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664959,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664957,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A657286,Dog,Public Assist,Intact,Euthanized,2013,October,10.0
Austin,A654218,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A664960,Dog,Stray,Intact,Returned to Owner,2013,October,0.0
Austin,A663330,Dog,Owner Surrender,Sterilized,Adopted,2013,October,3.0
Austin,A664963,Dog,Stray,Intact,Adopted,2013,October,24.0
Austin,A664972,Cat,Stray,Intact,Adopted,2013,October,41.0
Austin,A664973,Cat,Stray,Intact,Adopted,2013,October,36.0
Austin,A664974,Cat,Stray,Intact,Adopted,2013,October,36.0
Austin,A664975,Cat,Stray,Intact,Adopted,2013,October,36.0
Austin,A655144,Dog,Public Assist,Intact,Adopted,2013,October,15.0
Austin,A664967,Dog,Stray,Intact,Returned to Owner,2013,October,0.0
Austin,A664968,Dog,Stray,Intact,Returned to Owner,2013,October,0.0
Austin,A664971,Cat,Stray,Intact,Adopted,2013,October,5.0
Austin,A664970,Cat,Stray,Intact,Adopted,2013,October,5.0
Austin,A664978,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A664980,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A664977,Dog,Stray,Intact,Euthanized,2013,October,0.0
Austin,A664979,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A664982,Dog,Stray,Intact,Euthanized,2013,October,0.0
Austin,A664983,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A664986,Cat,Stray,Intact,Transferred,2013,October,1.0
Austin,A664987,Dog,Stray,Intact,Adopted,2013,October,9.0
Austin,A664984,Dog,Stray,Intact,Adopted,2013,October,6.0
Austin,A664988,Dog,Stray,Sterilized,Adopted,2013,October,6.0
Austin,A664989,Dog,Owner Surrender,Intact,Euthanized,2013,October,0.0
Austin,A664991,Dog,Stray,Sterilized,Adopted,2013,October,8.0
Austin,A664453,Dog,Owner Surrender,Intact,Adopted,2013,October,9.0
Austin,A665002,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A665001,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A665000,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664998,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664999,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664996,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664995,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664993,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664992,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664997,Dog,Stray,Intact,Transferred,2013,October,3.0
Austin,A664994,Cat,Stray,Intact,Adopted,2013,October,50.0
Austin,A665003,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A665005,Cat,Stray,Intact,Transferred,2013,October,3.0
Austin,A665004,Dog,Stray,Sterilized,Returned to Owner,2013,October,3.0
Austin,A665006,Dog,Owner Surrender,Intact,Adopted,2013,October,7.0
Austin,A665007,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A608029,Cat,Owner Surrender,Sterilized,Transferred,2013,October,65.0
Austin,A608028,Cat,Owner Surrender,Sterilized,Transferred,2013,October,11.0
Austin,A662933,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665009,Dog,Owner Surrender,Intact,Transferred,2013,October,0.0
Austin,A665010,Dog,Owner Surrender,Intact,Transferred,2013,October,0.0
Austin,A665012,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A665015,Cat,Owner Surrender,Sterilized,Transferred,2013,October,13.0
Austin,A665019,Cat,Stray,Sterilized,Adopted,2013,October,54.0
Austin,A664964,Dog,Public Assist,Intact,Returned to Owner,2013,October,8.0
Austin,A665021,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665022,Cat,Stray,Intact,Adopted,2013,October,4.0
Austin,A665023,Cat,Stray,Intact,Adopted,2013,October,10.0
Austin,A665024,Cat,Stray,Intact,Adopted,2013,October,8.0
Austin,A665025,Cat,Stray,Intact,Adopted,2013,October,15.0
Austin,A665020,Cat,Stray,Intact,Transferred,2013,October,1.0
Austin,A665026,Dog,Owner Surrender,Sterilized,Adopted,2013,October,22.0
Austin,A665027,Dog,Stray,Intact,Transferred,2013,October,5.0
Austin,A664927,Dog,Public Assist,Sterilized,Returned to Owner,2013,October,9.0
Austin,A658735,Dog,Stray,Sterilized,Returned to Owner,2013,October,3.0
Austin,A658734,Dog,Stray,Sterilized,Returned to Owner,2013,October,3.0
Austin,A665030,Cat,Stray,Sterilized,Transferred,2013,October,14.0
Austin,A665029,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A587990,Dog,Public Assist,Sterilized,Returned to Owner,2013,October,7.0
Austin,A661949,Cat,Owner Surrender,Sterilized,Adopted,2013,October,0.0
Austin,A665039,Dog,Stray,Sterilized,Transferred,2013,October,10.0
Austin,A663667,Dog,Owner Surrender,Sterilized,Euthanized,2013,October,4.0
Austin,A665043,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665042,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A420464,Dog,Stray,Sterilized,Returned to Owner,2013,October,1.0
Austin,A665063,Cat,Stray,Unknown,Transferred,2013,October,0.0
Austin,A665064,Cat,Stray,Unknown,Transferred,2013,October,0.0
Austin,A665065,Cat,Stray,Unknown,Transferred,2013,October,0.0
Austin,A664188,Dog,Stray,Sterilized,Returned to Owner,2013,October,4.0
Austin,A665066,Dog,Stray,Intact,Adopted,2013,October,21.0
Austin,A665067,Dog,Stray,Intact,Returned to Owner,2013,October,5.0
Austin,A665070,Cat,Stray,Intact,Adopted,2013,October,55.0
Austin,A665071,Cat,Stray,Intact,Adopted,2013,October,55.0
Austin,A665069,Cat,Stray,Intact,Adopted,2013,October,55.0
Austin,A665072,Cat,Stray,Intact,Adopted,2013,October,55.0
Austin,A665068,Dog,Stray,Intact,Transferred,2013,October,7.0
Austin,A665073,Dog,Stray,Sterilized,Transferred,2013,October,29.0
Austin,A650104,Dog,Stray,Intact,Euthanized,2013,October,2.0
Austin,A656520,Cat,Owner Surrender,Sterilized,Euthanized,2013,October,0.0
Austin,A665075,Cat,Stray,Sterilized,Transferred,2013,October,5.0
Austin,A665077,Dog,Stray,Intact,Adopted,2013,October,22.0
Austin,A657085,Dog,Owner Surrender,Sterilized,Returned to Owner,2013,October,10.0
Austin,A656696,Cat,Owner Surrender,Sterilized,Adopted,2013,October,42.0
Austin,A665078,Cat,Stray,Intact,Euthanized,2013,October,1.0
Austin,A564837,Dog,Stray,Sterilized,Returned to Owner,2013,October,6.0
Austin,A665080,Dog,Stray,Intact,Transferred,2013,October,4.0
Austin,A664093,Dog,Owner Surrender,Sterilized,Transferred,2013,October,12.0
Austin,A641748,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665081,Cat,Stray,Sterilized,Transferred,2013,October,30.0
Austin,A665082,Dog,Stray,Sterilized,Returned to Owner,2013,October,1.0
Austin,A665085,Dog,Stray,Intact,Adopted,2013,October,57.0
Austin,A665084,Cat,Stray,Intact,Transferred,2013,October,1.0
Austin,A613098,Dog,Owner Surrender,Intact,Transferred,2013,October,0.0
Austin,A665034,Cat,Stray,Intact,Transferred,2013,October,11.0
Austin,A665088,Cat,Stray,Intact,Transferred,2013,October,71.0
Austin,A665087,Cat,Stray,Intact,Transferred,2013,October,26.0
Austin,A665086,Cat,Stray,Intact,Transferred,2013,October,26.0
Austin,A665093,Cat,Owner Surrender,Intact,Transferred,2013,October,4.0
Austin,A665092,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665094,Dog,Stray,Intact,Adopted,2013,October,297.0
Austin,A665095,Dog,Stray,Intact,Transferred,2013,October,4.0
Austin,A529609,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665097,Dog,Stray,Intact,Euthanized,2013,October,2.0
Austin,A665098,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665099,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665100,Dog,Stray,Intact,Transferred,2013,October,25.0
Austin,A665101,Cat,Owner Surrender,Intact,Adopted,2013,October,187.0
Austin,A665102,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A665103,Dog,Stray,Intact,Adopted,2013,October,4.0
Austin,A665104,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A665113,Dog,Stray,Intact,Adopted,2013,October,3.0
Austin,A665122,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665123,Dog,Stray,Intact,Adopted,2013,October,110.0
Austin,A665128,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665127,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665129,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665125,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665124,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665126,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665132,Dog,Stray,Intact,Adopted,2013,October,47.0
Austin,A665133,Dog,Stray,Intact,Adopted,2013,October,52.0
Austin,A655516,Dog,Owner Surrender,Intact,Transferred,2013,October,55.0
Austin,A665134,Dog,Stray,Intact,Returned to Owner,2013,October,4.0
Austin,A665135,Dog,Stray,Intact,Returned to Owner,2013,October,4.0
Austin,A665136,Cat,Stray,Intact,Euthanized,2013,October,0.0
Austin,A665137,Dog,Stray,Intact,Euthanized,2013,October,32.0
Austin,A665138,Dog,Stray,Sterilized,Transferred,2013,October,13.0
Austin,A665139,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665140,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665142,Dog,Other,Sterilized,Euthanized,2013,October,0.0
Austin,A665141,Dog,Stray,Intact,Returned to Owner,2013,October,2.0
Austin,A665143,Cat,Stray,Sterilized,Adopted,2013,October,41.0
Austin,A665144,Dog,Stray,Intact,Transferred,2013,October,2.0
Austin,A665145,Cat,Stray,Intact,Adopted,2013,October,63.0
Austin,A665152,Dog,Stray,Intact,Euthanized,2013,October,0.0
Austin,A665151,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A665150,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A665148,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A665147,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A665149,Dog,Stray,Intact,Transferred,2013,October,0.0
Austin,A665153,Cat,Stray,Intact,Adopted,2013,October,4.0
Austin,A635991,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A660531,Dog,Stray,Sterilized,Adopted,2013,October,6.0
Austin,A665155,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665091,Dog,Stray,Sterilized,Transferred,2013,October,8.0
Austin,A665156,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A664508,Dog,Owner Surrender,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665157,Cat,Stray,Intact,Euthanized,2013,October,0.0
Austin,A665159,Dog,Stray,Intact,Returned to Owner,2013,October,1.0
Austin,A665160,Dog,Stray,Intact,Transferred,2013,October,4.0
Austin,A665162,Dog,Stray,Intact,Adopted,2013,October,5.0
Austin,A665165,Dog,Owner Surrender,Intact,Adopted,2013,October,2.0
Austin,A641215,Dog,Stray,Sterilized,Returned to Owner,2013,October,1.0
Austin,A399552,Dog,Stray,Sterilized,Transferred,2013,October,3.0
Austin,A665172,Dog,Stray,Sterilized,Adopted,2013,October,17.0
Austin,A664822,Dog,Public Assist,Sterilized,Returned to Owner,2013,October,3.0
Austin,A665173,Dog,Stray,Intact,Adopted,2013,October,231.0
Austin,A665175,Dog,Stray,Intact,Adopted,2013,October,51.0
Austin,A665174,Dog,Owner Surrender,Sterilized,Returned to Owner,2013,October,48.0
Austin,A665179,Dog,Stray,Intact,Adopted,2013,October,48.0
Austin,A665185,Cat,Stray,Intact,Adopted,2013,October,49.0
Austin,A665187,Dog,Stray,Intact,Returned to Owner,2013,October,7.0
Austin,A661830,Cat,Stray,Intact,Transferred,2013,October,2.0
Austin,A665192,Dog,Stray,Intact,Adopted,2013,October,49.0
Austin,A665191,Dog,Stray,Intact,Adopted,2013,October,67.0
Austin,A665189,Cat,Stray,Intact,Euthanized,2013,October,0.0
Austin,A665190,Cat,Stray,Sterilized,Euthanized,2013,October,0.0
Austin,A653439,Dog,Public Assist,Sterilized,Transferred,2013,October,13.0
Austin,A665199,Cat,Stray,Intact,Transferred,2013,October,1.0
Austin,A665200,Cat,Stray,Intact,Transferred,2013,October,1.0
Austin,A665201,Cat,Stray,Intact,Transferred,2013,October,1.0
Austin,A632423,Dog,Stray,Sterilized,Adopted,2013,October,5.0
Austin,A641748,Dog,Stray,Sterilized,Returned to Owner,2013,October,0.0
Austin,A665202,Dog,Stray,Intact,Adopted,2013,October,12.0
Austin,A665196,Dog,Stray,Intact,Adopted,2013,October,59.0
Austin,A665203,Dog,Stray,Sterilized,Transferred,2013,October,6.0
Austin,A665207,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665208,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665205,Cat,Stray,Intact,Transferred,2013,October,0.0
Austin,A665206,Dog,Stray,Intact,Adopted,2013,October,40.0
Austin,A665209,Cat,Stray,Intact,Transferred,2013,October,5.0
Austin,A547803,Dog,Other,Sterilized,Euthanized,2013,October,0.0
Austin,A665211,Dog,Stray,Intact,Adopted,2013,October,25.0
Austin,A665210,Dog,Stray,Intact,Adopted,2013,October,17.0
Austin,A665218,Dog,Stray,Intact,Transferred,2013,October,5.0
Austin,A665214,Dog,Stray,Intact,Transferred,2013,October,13.0
